0.500904531,0.654343404,0.765507115,0.041746148,1.429911413,1.324480649,1.726627403,47.48349859,0.001185144,0.001113471,0.03436469,0.00307885,0.033521948,0.885077311,4,3,3,2
0.50077177,0.53595488,0.934354344,0.278771634,4.64324743,2.38838253,11.3880423,2.334946451,0.005111458,0.002727269,0.018521908,5.591579445,0.582347475,3.246077959,1,3,1,3
0.499576143,0.62607177,0.797953474,0.65577946,1.439373196,0.918075043,0.234131857,419.6434785,0.209362309,0.020183007,0.026644057,0.017280266,0.076505669,0.062803055,1,2,4,1
0.499494045,0.606995172,0.82289624,0.255589717,4.581140546,0.976385302,11.08053699,0.239707049,0.813349248,0.001540336,0.008120747,2.559681831,0.072958945,1.664741553,2,4,1,4
0.499381917,0.685467824,0.728527144,0.430999458,2.033024318,1.457896269,2.075636027,51.9829366,0.170077982,0.010542006,0.036875161,8.337497722,0.115018417,0.794239764,3,4,1,2
0.492794912,0.530557739,0.928824284,0.324958993,0.901229774,0.926303869,0.105150281,69.572635,0.143674468,0.004860927,0.050438042,0.004263487,0.011224548,0.023375765,1,1,1,1
0.491090077,0.552633442,0.888636193,0.458966281,2.221197749,2.472202609,0.165054081,1.921392354,0.005776453,0.02939607,0.134553324,0.005611681,0.042670409,0.046701047,1,1,2,1
0.489910964,0.81870046,0.598400744,0.330921275,1.818044732,1.676100909,0.399642581,3.047886738,0.023845791,0.019870691,0.009258298,0.075034705,0.269095134,0.148184743,3,2,2,1
0.486485605,0.91214452,0.533342682,0.183057274,1.803555913,1.799858012,0.624723826,176.8457035,0.005158997,0.004510614,0.008268174,2.012574301,0.008952633,0.201963638,3,1,4,3
0.482789873,0.714922281,0.675303996,0.445814543,1.909589117,1.702438135,1.344799583,13.13119193,0.174602367,0.026504024,0.002175296,0.513781327,0.015639822,0.803341749,4,2,3,3
0.479449374,0.50594875,0.947624385,0.519384844,2.475265266,1.679761083,7.056635605,0.141485802,0.218527343,0.002496855,0.017631277,0.001707495,0.01321827,1.424785277,4,4,1,1
0.468750961,0.507643069,0.923386903,0.262675463,3.531519578,2.740263392,7.808956615,33.79193868,0.003694467,0.002609918,0.001078352,0.198492585,0.004727056,2.585221372,1,3,3,3
0.4665298,0.6103361,0.76438179,0.555933928,2.067597832,2.525454915,1.324661334,16.67120669,0.009477622,0.004012123,0.095660069,0.010247982,0.002524147,1.001480427,1,2,4,4
0.466461243,0.541600984,0.861263656,0.50338272,2.355787413,2.758095392,0.117561513,444.4458917,0.002967934,0.005499403,0.093939774,0.003521851,0.51307189,0.024919096,1,1,1,2
0.464365402,0.510162414,0.910230524,0.348066266,3.014788123,1.331175544,4.486421033,15.14511885,0.341608023,0.002936358,0.0031624,6.071627603,0.661264064,1.063028896,2,2,2,4
0.45713289,0.668699555,0.683614767,0.628293974,1.683463261,1.89513659,1.264707642,1.89427718,0.012651533,0.001985847,0.016728736,0.07463493,0.002489238,0.949936421,1,2,3,2
0.456640769,0.678699014,0.672817787,0.625936418,68.61317791,2.531709761,40.04367757,304.7469138,6.201434268,0.001085753,0.008124025,0.001206723,0.012212199,6.562462522,1,1,1,2
0.455449728,0.529626565,0.859945022,0.499438913,2.691000152,1.003058173,5.584467564,0.337467912,0.49202833,0.001232274,0.028910053,0.310764525,0.690292785,0.875529375,4,4,3,4
0.454396644,0.684576295,0.663763334,0.26316724,1.767640139,1.057372267,2.473868605,0.213933729,0.325008639,0.003165825,0.00510934,0.070427319,0.03133092,0.867930556,3,1,3,4
0.450706237,0.648083291,0.695444927,0.450006578,1.934069319,2.874760957,0.22148986,2.708683154,0.002318843,0.013117615,0.00210308,1.230262179,0.001356334,0.053883685,3,3,3,2
0.44942286,0.560566381,0.801729956,0.912656792,3.034482219,2.207206957,3.251988979,516.1614287,0.071406513,0.008427963,0.060252595,0.002667334,0.002676571,1.294909205,1,1,2,4
0.446328296,0.717138958,0.622373518,0.030318897,1.937431731,2.225120411,1.19520474,0.227226125,0.0024742,0.003749232,0.002749598,4.992351253,0.09493344,1.003827138,1,1,1,3
0.445333866,0.584023974,0.762526686,0.599431566,2.863703987,2.506429307,2.038269037,3.805588534,0.025062389,0.006642527,0.006261602,3.886969063,0.639618576,1.517778047,4,1,3,4
0.4451833,0.669840145,0.664611256,0.442587791,1.67022051,1.964132223,0.727606604,221.3324352,0.001917148,0.068003914,0.093504261,0.266400866,0.001425657,0.564009922,3,3,4,2
0.443649404,0.493900997,0.898255736,0.250529632,0.80332976,1.346276943,0.101283433,175.5547565,0.036564452,0.002823741,0.382268153,0.00137955,0.008124456,0.020082481,3,1,2,4
0.443101497,0.56077998,0.790152133,0.318113615,1.073993473,0.808453581,2.402767349,0.779597254,0.031974102,0.00141612,0.004996437,0.031468135,0.001352556,0.681844706,4,2,1,2
0.441786746,0.469679914,0.940612389,0.755860188,1.496169417,1.667419453,0.145740304,59.97455076,0.071834416,0.017614092,0.00168886,4.728127854,0.391197927,0.057848398,2,2,1,2
0.440587059,0.524735447,0.839636549,0.272057325,1.716961054,1.583435129,2.640006847,53.02438547,0.010756767,0.00138596,0.007495057,6.791241425,0.038446194,1.152144171,3,3,3,2
0.431692436,0.485134239,0.889841207,0.449480162,33.38160777,2.363859785,58.10524915,518.3773873,1.088322098,0.014016592,0.001404748,3.956222792,0.289562557,6.791466631,4,3,2,4
0.430689142,0.474825887,0.907046466,0.713037756,4.11636784,4.901633779,3.3347592,86.0206973,0.004653214,0.021862632,0.003483024,0.003191409,0.240384335,2.855089953,1,4,4,2
0.429233322,0.463254709,0.926560083,0.241803889,0.713443506,0.700487873,0.584984722,0.387303866,0.197583055,0.026344669,0.001014348,0.285642511,0.001715457,0.237182516,4,4,4,4
0.428169176,0.672819158,0.636380773,0.616445737,1.727150055,1.910105972,0.322050597,969.1615017,0.014622861,0.012936677,0.192087637,0.00186836,0.039207722,0.07813294,1,3,4,4
0.4270172,0.750807401,0.568743994,0.082996602,7.784217967,0.584622707,0.407083954,740.0731641,4.823443287,0.001134337,0.041142348,0.216423959,0.040653615,0.025857713,1,1,4,2
0.426358124,0.540917814,0.788212392,0.348789443,1.038003164,1.448512196,0.230111376,835.2285467,0.001773846,0.008679464,0.765610636,0.00131293,0.143297883,0.029273462,1,3,1,4
0.42612023,0.885980284,0.480959043,0.490641571,1.727729253,1.693208253,0.456071523,95.36806835,0.019571444,0.023083438,0.007652335,0.032366657,0.002696572,0.229283356,3,3,2,2
0.424288296,0.686653695,0.617907249,0.113310008,1.392942399,1.642617367,0.278475951,14.60609451,0.006385623,0.018604194,0.21215599,0.006830675,0.00910563,0.087865939,1,2,1,2
0.418710483,0.706186569,0.592917652,0.210154604,35.35073382,1.636299948,9.170923766,36.08662979,6.930038965,0.004937504,0.009964948,0.77216582,0.013692122,2.68346768,1,3,4,4
0.414976717,0.636360981,0.65210899,0.266494332,1.492625184,1.362211487,0.932735889,4.528680362,0.037085714,0.001449076,0.041999934,2.017058688,0.003291267,0.339941844,1,2,3,2
0.414299144,0.486112893,0.852269401,0.204393047,1.849280524,1.833336485,2.186176752,15.15833542,0.018483706,0.004184112,0.001745676,0.346194233,0.00325655,0.977100038,2,1,2,3
0.412993551,0.725775782,0.569037382,0.800383955,2.204525035,1.301634959,0.787134977,323.9432821,0.251522495,0.042613483,0.001088885,0.359598486,0.286681235,0.337895669,3,3,1,2
0.412987761,0.493813932,0.836322619,0.433602057,1.811260815,0.890072978,0.333153968,0.820841577,0.264408621,0.010378816,0.012534052,3.926486297,0.443726009,0.059417162,2,1,3,1
0.412065451,0.618209403,0.666546722,0.276354491,2.333159365,1.347464776,1.168481035,177.4643375,0.136443628,0.019188539,0.003518022,3.907896995,0.306363584,0.411950742,1,4,2,1
0.409643911,0.58141191,0.704567457,0.577556343,1.175477146,1.215955015,0.672381371,0.617642355,0.002022437,0.004013571,0.008935051,0.007073084,0.004145568,0.231584758,2,4,3,3
0.409610579,0.520737691,0.786596758,0.155729629,4.375573067,1.113885576,2.054852199,0.30043911,0.223674619,0.024950848,0.001101563,0.447989932,1.750015005,0.602582994,1,4,3,2
0.408063745,0.606968009,0.672298603,0.261040428,4.495025715,1.762852587,0.763948638,712.5740861,0.007858785,0.031717613,0.105082234,0.002808147,3.08978748,0.593335688,2,4,3,2
0.406690069,0.51419453,0.790926479,0.494576905,1.57275867,1.784575824,1.032143503,617.7788998,0.087365038,0.004916474,0.05865359,0.001380677,0.013304425,0.471437079,2,4,1,2
0.403117214,0.528419478,0.762873494,0.482081203,3.177782709,1.620100933,0.95272752,0.214062419,0.013824253,0.003997654,0.017478935,0.002818475,1.858542498,0.552605375,4,4,2,3
0.402868972,0.5901041,0.682708308,0.105323264,1.017974398,1.4041559,0.428044566,3.539016923,0.016061189,0.015985181,0.814352851,3.927031303,0.046395426,0.080510294,4,4,1,3
0.402835887,0.774183777,0.520336255,0.041504248,1.349785185,0.968406549,0.997881948,34.76959468,0.060761933,0.025433784,0.003605959,5.898831413,0.001622757,0.452057353,1,4,2,4
0.400434896,0.494680281,0.809482227,0.354562066,2.017669459,1.412578058,4.014790718,2.630240717,0.004107993,0.007006255,0.004426377,0.007448904,0.015882257,1.711763793,3,3,2,3
0.397148958,0.488846688,0.81242027,0.339915522,6.802706796,0.584031388,5.124288103,32.28984234,0.931876887,0.007406282,0.003968567,2.913199139,1.636677457,0.635424705,2,2,2,3
0.396979866,0.854379528,0.464641127,0.424512487,1.326838969,1.346407642,1.107508024,695.6235091,0.04265476,0.0145289,0.00615176,0.004758583,0.001930794,0.90824364,4,2,4,2
0.395786366,0.557749981,0.709612513,0.732130299,1.687769314,1.239379239,0.433806546,722.41194,0.311113603,0.002663493,0.001514647,1.867509759,0.04356355,0.072416008,2,1,1,1
0.395748557,0.490254378,0.807231053,0.380212353,1.890009981,1.484868169,0.197166139,25.72210154,0.006735515,0.165308947,0.005461599,6.317958933,0.571229592,0.144638488,1,3,3,1
0.393974236,0.540088016,0.729463021,0.623794227,13.1542838,8.288731928,16.5842051,30.39356976,0.153537263,0.004247766,0.013944259,0.017262848,0.001036178,9.386949451,1,3,1,4
0.391238461,0.726823061,0.538285701,0.639826612,2.693257659,3.317699984,0.737160427,96.56468644,0.013034,0.001783079,0.488500727,0.140119328,0.065487296,0.050167674,1,3,1,1
0.389501982,0.789680772,0.493239795,0.038829894,1.335653208,0.816332698,1.369042011,87.3204424,0.186607018,0.001861504,0.009101759,0.478264589,0.156233213,0.523746373,3,3,1,4
0.387700497,0.527405088,0.735109512,0.137406665,2.201100478,2.860093483,1.8113349,9.648313216,0.004979168,0.004866342,0.09533866,1.120792321,0.013937128,1.789303105,3,3,3,4
0.387557858,0.449773097,0.861674167,0.420369806,1.305845897,1.07403179,2.137936169,135.92079,0.00267202,0.001055933,0.002603299,7.999222234,0.12410355,0.520858704,3,2,2,2
0.386142621,0.452140786,0.854031825,0.372100759,10.80408078,17.58896753,6.999734759,357.7798667,0.001906652,0.020062829,0.037154819,0.130583985,0.012315384,9.778805482,3,4,1,3
0.385556925,0.406446372,0.948604665,0.724047251,2.063646993,1.447313278,5.154845196,2.752230785,0.151891423,0.005689476,0.009232998,0.001894319,0.206000041,1.003060494,4,3,4,3
0.384868387,0.420725429,0.914773295,0.230010829,8.54961744,5.207469115,14.11605942,0.158736484,0.222661505,0.002838258,0.208485729,0.135312642,1.230623466,6.188256158,3,4,4,4
0.384790147,0.486697746,0.790614196,0.215845196,0.824277633,1.033153117,0.281225963,0.264310949,0.061925698,0.004580078,1.246410554,0.00468922,0.010982044,0.014031797,2,2,1,3
0.384000323,0.507515099,0.756628373,0.598204637,1.719448201,2.54536588,0.900691417,0.48733455,0.00287419,0.005841594,0.001988575,0.040763581,0.068163631,0.858909631,4,2,4,3
0.383637326,0.429795431,0.892604476,0.211702764,2.951895479,3.903696304,2.830957719,0.200866044,0.001784537,0.001180639,0.002193474,0.001344484,0.020582166,2.073693054,2,2,4,3
0.383069809,0.621829278,0.616036945,0.391089075,1.71978653,2.257123018,0.407057917,0.75886408,0.001948353,0.006377577,0.004417997,0.001751078,0.081882425,0.173636197,3,1,2,4
0.381002894,0.442317223,0.861379286,0.708673022,8.16807716,2.448368015,64.37187757,4.102299456,0.007701019,0.002403566,0.06827628,2.719744534,0.256532334,6.11166719,3,3,1,3
0.37663406,0.568016215,0.663069205,0.389025829,10.91328972,0.942311364,2.352674371,0.631974576,4.700271178,0.003805584,0.00652756,5.728460043,0.010884479,0.4303376,1,3,4,4
0.375329349,0.427606657,0.8777444,0.488504014,6.530147197,2.749525385,24.64503073,64.99994658,0.097697369,0.004198816,0.003359495,0.00752787,0.043700456,5.968051695,3,3,4,1
0.373793552,0.479362906,0.77977154,0.385676349,1.03624719,1.045164241,0.278225371,0.143383517,0.009287317,0.011438365,0.020049437,0.05622319,0.01423687,0.054857593,4,3,4,2
0.373334075,0.470754365,0.79305494,0.223233305,37.18701838,2.187207331,13.88782284,120.4514367,2.427621717,0.002598659,0.258412432,0.001292941,4.608226218,1.597291675,1,4,2,1
0.373232568,0.485092034,0.769405683,0.350779066,3.334524441,3.271365224,1.258811341,0.753883419,0.014697795,0.007018001,0.011120201,0.043239585,1.065945461,1.241952457,1,2,2,3
0.364662444,0.381906378,0.954847746,0.146047694,1.075544938,0.942061018,1.960619222,2.067075181,0.069170087,0.004766673,0.011294368,0.144140688,0.003904823,0.388276976,2,3,2,3
0.364150225,0.597340215,0.60961947,0.242793934,1.119144711,1.210365878,0.73136585,6.794714553,0.004882908,0.006587409,0.003463676,0.273254323,0.015583559,0.4097136,4,1,2,4
0.363962949,0.555238865,0.655506976,0.064228934,3.220937848,3.717604182,2.621385781,149.0422294,0.026720001,0.002091756,0.001805207,0.475936888,0.005604871,2.666799101,1,2,4,3
0.363615629,0.471837555,0.77063732,0.018853462,14.98483722,3.515252292,10.57691975,0.449920868,1.404318753,0.00304927,0.003081353,0.09225145,0.001624896,3.966440559,1,1,4,1
0.362656423,0.533654897,0.679571057,0.435267487,2.67169531,2.23884764,0.656612362,94.99973123,0.054215088,0.007712597,0.179992619,0.182540234,1.158218749,0.502732754,3,4,4,4
0.360809601,0.72027553,0.500932749,0.127955661,2.007212391,1.065099102,1.556054209,348.4348023,0.228024587,0.003321599,0.001987932,0.312026126,0.008615211,0.540162548,1,1,4,2
0.360125414,0.528944388,0.680837951,0.240541336,3.335817241,3.031980286,1.845854456,0.196520605,0.077655046,0.008463832,0.164770134,0.001595113,0.376220376,1.13445475,1,2,1,2
0.35972654,0.376240915,0.956106914,0.196751751,3.363294518,2.030615667,6.305364491,0.27411043,0.309649047,0.002292813,0.068874368,4.551394344,0.018825734,1.29586248,1,3,1,2
0.355944858,0.442481734,0.804428364,0.590345732,60.13428204,2.127427174,29.57054571,26.01687834,7.733085001,0.003504793,0.007656244,0.064713211,0.001269374,4.450620384,1,1,4,3
0.355640179,0.919543745,0.386757216,0.156363184,1.392831078,1.32084518,1.167623172,55.61453109,0.006264106,0.002301079,0.003876425,0.001256313,0.016061905,0.881082602,2,3,4,4
0.355526138,0.374441973,0.949482601,0.210339047,4.692241465,1.024295295,26.35979054,150.1379471,0.002637678,0.001295212,0.073352115,0.079180059,2.055490205,1.791931732,3,4,1,3
0.354863279,0.43698704,0.8120682,0.64331525,2.34190046,1.344058192,0.855353671,29.55271624,0.524222325,0.003606711,0.063911068,1.102092291,0.002478882,0.168202368,2,2,2,4
0.354608336,0.486938367,0.728240697,0.598129853,1.209713556,1.905794777,0.214471928,4.149062216,0.018823726,0.010862492,0.012111369,7.280947283,0.002219478,0.081412719,1,3,3,1
0.354198994,0.571715629,0.619537014,0.361776094,1.942746795,2.472849319,0.430332598,147.5274355,0.15834745,0.00256009,0.12275829,2.242222005,0.003375694,0.065200637,2,3,1,1
0.352078336,0.477597094,0.737186931,0.114631272,1.401361292,2.97200138,0.175216203,0.394940891,0.013673256,0.002634388,0.017635888,7.400737656,0.038884906,0.043582982,2,3,1,1
0.35204003,0.408886037,0.86097347,0.079699243,1.748785076,0.833967198,7.987408326,634.2640129,0.00156285,0.001056233,0.004042849,0.55360172,0.048867521,1.251930824,3,1,1,4
0.351001517,0.419080603,0.837551331,0.134665924,1.926618263,3.11477487,1.271620636,17.32140535,0.048928627,0.004149552,0.159249844,0.002062417,0.003895089,0.962185849,3,2,1,2
0.350690147,0.450432463,0.778563217,0.096745795,1.237543048,1.440332015,1.052529363,1.561683315,0.001773606,0.001586596,0.002621946,0.026020511,0.097611694,0.576460822,4,2,3,4
0.350104308,0.431320365,0.811703636,0.197775643,7.104048547,2.061224916,2.514020164,965.1683331,0.020615992,0.01731086,0.00378572,0.001003644,5.092738005,1.12346958,2,3,4,1
0.348617343,0.509186626,0.68465534,0.532579121,1.326540978,1.644206118,0.913022796,91.56897191,0.150871391,0.003160682,0.012696073,0.462662433,0.036481458,0.584521907,4,4,4,2
0.347917494,0.603865452,0.576150685,0.084888091,1.871726074,0.880039284,0.662338996,0.288526034,0.002548218,0.002358207,0.00270552,0.14913267,1.111853263,0.439974147,3,2,3,3
0.346954871,0.46683186,0.743211636,0.303518264,3.374051158,4.255004125,0.957463978,1.152789985,0.005924696,0.011306503,0.050338679,0.517382543,1.230491885,1.366742957,3,3,1,4
0.345960763,0.398507129,0.868141968,0.463778259,2.514775697,2.829504306,3.190456868,1.608631583,0.168964744,0.002349306,0.18490338,0.009150359,0.002555063,1.909480725,4,4,4,4
0.344037208,0.380491112,0.904192496,0.317462343,4.298318073,2.24607036,10.54371013,0.376461276,0.126336815,0.001049942,0.0011935,7.278732768,0.146230332,2.889179096,1,1,2,2
0.343927141,0.404357192,0.850552797,0.677138541,1.523539875,1.932551416,0.986918004,35.21735082,0.263546805,0.015199472,0.121031655,0.972752044,0.004446645,0.689724537,4,3,3,2
0.3437295,0.758605949,0.453106782,0.072364511,9.350805993,2.827688736,0.380360075,37.3843523,0.002438,0.013060674,0.245032751,0.062556349,6.627958614,0.103314079,1,1,2,3
0.342880521,0.366363608,0.935902237,0.115283071,1.700350875,2.734592313,0.331526087,0.128110818,0.020931124,0.042987469,0.001413794,0.006341444,0.47524029,0.455320356,3,4,2,4
0.342846315,0.420706679,0.814929575,0.266834256,1.613768504,1.018035354,2.392082245,0.18045743,0.080316294,0.006144633,0.002058465,9.171346189,0.233477183,0.474696339,1,4,1,3
0.342286938,0.486664365,0.70333265,0.495875417,4.705408739,4.5875131,1.958030055,88.62314001,0.041548448,0.001980233,0.123539578,2.741449352,1.199277728,2.020686174,1,2,3,2
0.340623412,0.413901512,0.822957641,0.186268243,16.91149507,0.664868994,13.39413145,875.2842862,2.716635531,0.003351599,0.004208361,6.564547061,0.090630878,0.997956045,2,3,4,4
0.338055927,0.460883839,0.733494861,0.338204077,1.165497311,1.679864596,0.166254174,2.373290809,0.006624618,0.039534081,0.516526441,0.008337524,0.071239224,0.067178206,3,2,2,4
0.337586911,0.429225772,0.786501961,0.091191274,1.140492387,1.335022771,0.707536112,3.51964769,0.023279383,0.003680745,0.033494728,0.083868026,0.003074218,0.264802614,2,3,4,3
0.337485547,0.644270577,0.523825794,0.505970621,2.422298021,4.227683688,0.454012764,189.7372351,0.007215004,0.00241493,0.00963148,5.361672322,0.028444121,0.150123277,4,3,1,2
0.337255204,0.601558468,0.560635785,0.986536188,2.919634393,4.129856494,0.593086135,8.504586457,0.005696438,0.001349399,0.003392653,0.010471651,0.016411195,0.099514679,3,2,4,3
0.336271389,0.383427802,0.877013579,0.590705781,1.129147278,1.533564659,0.306332952,58.24233415,0.011460589,0.017217244,0.008457489,0.00659362,0.05538435,0.135324277,3,3,1,4
0.335463362,0.501308897,0.669174961,0.541609094,2.306115963,3.42281254,1.265416577,52.06035914,0.069205362,0.00526073,0.256615715,0.019542914,0.00757038,1.194993484,4,1,3,2
0.335076078,0.757357871,0.442427669,0.169992986,1.741567009,1.659387826,0.640349785,1.850663396,0.022226301,0.031922026,0.012769096,0.00234441,0.001635419,0.238681368,2,4,2,4
0.334621549,0.641465271,0.521651855,0.320087839,2.288001871,2.188937006,1.326544957,65.12589305,0.082055004,0.005133667,0.051586072,2.705205938,0.002243966,0.904874275,1,4,3,2
0.333779407,0.506818477,0.658577819,0.73311249,2.119269128,1.256154311,0.25359358,22.62873559,0.017935317,0.003572575,0.017117182,0.045203575,1.197685102,0.081912445,3,2,4,2
0.333197384,0.47461371,0.702039104,0.061188709,1.017742055,1.041331431,0.878077774,0.327998164,0.014836113,0.001085193,0.006985417,0.004722392,0.119879603,0.444684216,4,1,1,2
0.33280628,0.385225525,0.863925826,0.18095409,2.482827246,3.4258378,0.370378409,1.204126422,0.015281255,0.015436099,0.596473609,4.497918675,1.046342326,0.289354585,2,4,2,2
0.331068351,0.35216323,0.940099145,0.376823509,1.821234509,0.900501273,4.758763442,273.3350813,0.147626053,0.00207265,0.016571212,0.240179226,0.629165481,0.551958296,3,4,2,3
0.330335689,0.371213647,0.889880239,0.110290076,2.425549012,1.261597988,3.686009683,67.30893291,0.566386845,0.004543663,0.005212178,0.22876814,0.043354472,0.550206529,2,4,2,1
0.33022059,0.382032044,0.864379297,0.037807448,0.996637878,0.914457384,1.668010528,0.906308374,0.012227785,0.002518841,0.029326105,2.686654332,0.01628071,0.347781209,1,4,3,3
0.330028545,0.489261685,0.674544021,0.52932396,2.393441646,3.527807512,1.289971621,415.679489,0.007801973,0.020319092,0.325666797,0.871060282,0.006615485,1.376690744,1,3,4,2
0.329882538,0.360522277,0.915012911,0.512692038,12.93240475,2.938104256,13.18920385,0.729333767,0.781039903,0.003055704,0.012354056,0.005068137,2.646893697,3.241242199,3,2,3,3
0.329851029,0.361884729,0.911480927,0.349460438,2.868446714,1.684044878,2.775869719,0.35441389,0.009449689,0.00344366,0.01563167,0.040883917,1.232114772,0.82101205,4,2,1,2
0.329529641,0.495385037,0.665199019,0.739160829,1.357876201,1.626211909,1.522904922,6.731781836,0.175514846,0.001676529,3.430322225,0.391872167,0.013137064,0.027222057,4,3,1,1
0.329356994,0.696519629,0.472861037,0.254447117,1.132301844,1.683025663,0.201704839,5.99823284,0.001190996,0.02201041,0.001012179,0.015599698,0.001100968,0.105031024,2,3,4,1
0.328929922,0.378314601,0.869461347,0.431143929,1.587925172,1.604315661,2.661852265,83.71848932,0.008987874,0.002026458,0.007316464,0.001287835,0.073020677,0.96988392,2,4,3,3
0.328807429,0.387933308,0.847587516,0.740027285,4.772176629,3.779853065,6.309003028,5.377770142,0.058697197,0.020505333,0.021870776,0.226960119,0.212449828,2.895669052,2,1,1,3
0.328732831,0.344891366,0.953148914,0.618106694,2.167516573,1.031584555,8.926349045,552.5602396,0.295731416,0.00158385,0.020935944,0.017326577,0.048677685,0.833954548,1,4,1,2
0.328452554,0.352385018,0.932084329,0.541450671,0.972107452,0.990112303,1.397565203,729.2886246,0.03537859,0.005824731,0.018516322,0.008810612,0.008630486,0.363866078,2,3,1,3
0.327686482,0.368229787,0.889896726,0.903183883,4.934469921,3.086941095,17.84336169,53.9385891,0.001799509,0.001328212,0.005044272,1.94791292,0.010340709,4.059830402,4,2,4,1
0.327332265,0.518685933,0.631079898,0.791171194,15.23595381,2.844917735,0.579052855,0.19995399,2.439738349,0.012750612,0.029076735,1.247293689,0.158889798,0.102958013,1,1,4,4
0.327229821,0.733050282,0.446394782,0.889484474,1.894437789,2.873756877,0.28791563,0.959901843,0.001476621,0.001620335,0.00901339,0.001010223,0.050515693,0.044591431,1,2,1,3
0.327007882,0.765046661,0.427435213,0.864046987,28.2198856,2.127738842,1.820274119,1.360805416,4.643205326,0.001737742,0.03872953,0.735660406,0.08255829,0.128684281,1,1,3,1
0.326810233,0.373969544,0.873895317,0.439169939,7.316353828,2.980135469,3.408401784,209.891546,0.059977436,0.001191682,0.023931291,6.510373511,4.852994463,1.476782003,3,3,2,4
0.32596289,0.561039157,0.580998466,0.87551408,1.971605162,1.747747458,0.480057955,94.4523496,0.039316633,0.004820973,0.00839776,0.039440137,0.039142145,0.052757458,1,3,3,4
0.325820613,0.389045396,0.837487388,0.499734176,6.301668419,1.687531202,41.88351614,256.2518977,0.143663636,0.001710128,0.007667927,0.402307773,1.196614297,4.57079395,3,4,4,4
0.32566938,0.573929055,0.567438392,0.200052773,2.224192401,2.323531194,0.735485775,125.6502399,0.007608676,0.003838827,0.085415721,0.017569394,0.820555342,0.940143837,4,2,4,4
0.324694543,0.365108159,0.889310565,0.489037504,3.137935344,1.345993457,19.21195795,22.8790931,0.569884894,0.002215704,0.015088753,0.861921547,0.006126378,1.397115035,4,3,1,3
0.324677087,0.436461441,0.743884927,0.917977409,3.019080748,3.37136265,0.105196351,0.647736266,0.001457721,0.01033921,0.001990118,7.073683275,1.196437375,0.029298445,1,2,4,4
0.324544935,0.617375078,0.525685189,0.887437639,5.637757355,1.581279254,0.584025401,0.181237788,0.805566888,0.012859929,0.00381861,0.001037566,0.007165704,0.101993595,2,2,2,2
